,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis
0,0.805949330329895,0.5209317803382874,-0.3454262912273407,0.9999618530273438,0.8265124559402466,0.527550220489502,-0.3213726580142975,0.9998902082443237,0.8292989134788513,0.5351364016532898,-0.3214194178581238,0.9998944997787476,0.8318697214126587,0.5412057638168335,-0.32146528363227844,0.9998883008956909,0.8192676305770874,0.5052550435066223,-0.3070102632045746,0.9998464584350586,0.8170539140701294,0.49871402978897095,-0.30702075362205505,0.9998088479042053,0.8153026103973389,0.4927389621734619,-0.3069618344306946,0.99980229139328,0.8301836252212524,0.5570662021636963,-0.15942002832889557,0.9998654127120972,0.8089231252670288,0.4885181784629822,-0.09211073815822601,0.9997367262840271,0.792572557926178,0.543463945388794,-0.28467535972595215,0.9999431371688843,0.784327507019043,0.5177000164985657,-0.2653966248035431,0.9999226331710815,0.7427994608879089,0.6498055458068848,-0.10544094443321228,0.9997425675392151,0.7163751125335693,0.4532836675643921,0.041978172957897186,0.9998044371604919,0.7401706576347351,0.7729066610336304,-0.41288504004478455,0.9937289953231812,0.689977765083313,0.31224074959754944,0.05965659022331238,0.9984709620475769,0.7792875170707703,0.8121089935302734,-0.9075921773910522,0.9837716221809387,0.702386736869812,0.17575140297412872,-0.08497121185064316,0.9973393082618713,0.8061764240264893,0.8216841220855713,-0.9963183999061584,0.9585148096084595,0.7010821104049683,0.13459113240242004,-0.12386470288038254,0.9873249530792236,0.8052242398262024,0.8149221539497375,-1.0051848888397217,0.9618134498596191,0.7063811421394348,0.1349984109401703,-0.1657572090625763,0.9890689253807068,0.7927793264389038,0.80927973985672,-0.9276954531669617,0.9622743129730225,0.7053488492965698,0.14700916409492493,-0.11294340342283249,0.9894087314605713,0.5067480802536011,0.6626328229904175,-0.05811634659767151,0.9987050294876099,0.48140859603881836,0.5642148852348328,0.05811408534646034,0.9985116124153137,0.3180709481239319,0.734778881072998,-0.06342385709285736,0.9523271322250366,0.2977060377597809,0.6745275259017944,0.06545665860176086,0.969162106513977,0.14673931896686554,0.7898006439208984,0.1451966017484665,0.9620479345321655,0.1320161521434784,0.7630242705345154,0.25121888518333435,0.96222323179245,0.13295254111289978,0.7952854633331299,0.1558314561843872,0.8339369893074036,0.12204352021217346,0.7752935886383057,0.25863152742385864,0.8397204279899597,0.09934908151626587,0.7976720929145813,-0.07086038589477539,0.959650456905365,0.08533202856779099,0.7723783850669861,0.04652813449501991,0.959478497505188
1,0.7208315134048462,0.4301929473876953,-0.37922972440719604,0.9999649524688721,0.737381100654602,0.436816930770874,-0.3945809006690979,0.9998962879180908,0.7388492822647095,0.44272708892822266,-0.39451849460601807,0.9999029040336609,0.7403199076652527,0.44792604446411133,-0.394685834646225,0.9998939037322998,0.7359110713005066,0.4223301112651825,-0.3613108992576599,0.9998577237129211,0.7363810539245605,0.42075973749160767,-0.36129477620124817,0.9998252987861633,0.7369881272315979,0.4201631546020508,-0.36113062500953674,0.9998157620429993,0.7402102947235107,0.4697400629520416,-0.365446001291275,0.9998767971992493,0.736354649066925,0.4420948624610901,-0.21326053142547607,0.9997621774673462,0.7094683647155762,0.4482493996620178,-0.3620818257331848,0.9999476671218872,0.7083196640014648,0.4307549297809601,-0.3174557387828827,0.9999292492866516,0.6902788877487183,0.5659749507904053,-0.26448366045951843,0.9997676610946655,0.6429693698883057,0.4232903718948364,-0.14656962454319,0.9998239874839783,0.6933960914611816,0.6952787041664124,-0.3439314663410187,0.9931583404541016,0.5968352556228638,0.2902577519416809,-0.1762407124042511,0.9981622695922852,0.7215436697006226,0.8000625967979431,-0.5265244841575623,0.9828271865844727,0.570268452167511,0.1732490360736847,-0.33810797333717346,0.9961825013160706,0.7592774629592896,0.8046216368675232,-0.5584433674812317,0.9570258259773254,0.5745081901550293,0.1434871256351471,-0.3691420257091522,0.9837285876274109,0.763579249382019,0.8049631118774414,-0.5962762236595154,0.9607436060905457,0.5789315700531006,0.13851694762706757,-0.40228280425071716,0.9859418869018555,0.7497995495796204,0.8059659600257874,-0.5516948103904724,0.9607177376747131,0.574720025062561,0.14867348968982697,-0.36538946628570557,0.9874692559242249,0.5139406323432922,0.6306090950965881,-0.03495737165212631,0.9988299012184143,0.4431404173374176,0.5839406251907349,0.035117898136377335,0.9986602067947388,0.6904417872428894,0.6266739964485168,0.0015859464183449745,0.9545722603797913,0.27052968740463257,0.7016085982322693,0.011132124811410904,0.9721841216087341,0.9336255192756653,0.5794702172279358,0.13019341230392456,0.9644871950149536,0.10428450256586075,0.8110912442207336,0.10451354831457138,0.9657940864562988,0.9479467868804932,0.5802224278450012,0.1370789110660553,0.8486651182174683,0.08917659521102905,0.8238851428031921,0.1111922487616539,0.8552140593528748,0.993296205997467,0.5474112033843994,0.0734572559595108,0.9629619121551514,0.05518448352813721,0.8407124280929565,0.0020147773902863264,0.9633136987686157
2,0.5228989720344543,0.8290148973464966,-0.37398990988731384,0.9996075630187988,0.5261325836181641,0.8336748480796814,-0.3896368741989136,0.999657928943634,0.5260176658630371,0.8264350295066833,-0.38970258831977844,0.9996800422668457,0.5257489681243896,0.8191896677017212,-0.3896869719028473,0.9994933605194092,0.5264697670936584,0.8517813682556152,-0.39669573307037354,0.9997455477714539,0.5270630717277527,0.8558583855628967,-0.3967098295688629,0.9997425675392151,0.5274917483329773,0.8602629899978638,-0.3969530165195465,0.999683141708374,0.5257654190063477,0.7794013619422913,-0.46675682067871094,0.9995509386062622,0.5263823866844177,0.8431774973869324,-0.5329732298851013,0.999702513217926,0.5170802474021912,0.7884330749511719,-0.3636060655117035,0.9998157620429993,0.5200986266136169,0.8077639937400818,-0.37738147377967834,0.9998443126678467,0.5232419371604919,0.627372145652771,-0.41440334916114807,0.999602198600769,0.46680426597595215,0.7019796371459961,-0.44292891025543213,0.9998393654823303,0.4705542027950287,0.4277951717376709,-0.3674783706665039,0.9644684791564941,0.38597121834754944,0.7153275012969971,-0.4143217206001282,0.9415335059165955,0.44527190923690796,0.2738516926765442,-0.3245427906513214,0.906352162361145,0.3061947822570801,0.5911563038825989,-0.44063428044319153,0.9423650503158569,0.4394775927066803,0.22578969597816467,-0.3298611044883728,0.8806231021881104,0.2915264964103699,0.553015410900116,-0.4523305296897888,0.9265948534011841,0.4511978030204773,0.22296357154846191,-0.30132412910461426,0.8858636021614075,0.28956344723701477,0.5378999710083008,-0.47419804334640503,0.9315752983093262,0.4524388015270233,0.24324040114879608,-0.30790597200393677,0.8873312473297119,0.2983320653438568,0.5516685843467712,-0.44788822531700134,0.9355264902114868,0.5120807886123657,0.6325298547744751,0.03806467354297638,0.9989437460899353,0.47274142503738403,0.5955892205238342,-0.0368509516119957,0.9987941384315491,0.5746588706970215,0.7447950839996338,0.21394960582256317,0.8995208740234375,0.3674827516078949,0.5540779829025269,-0.5644246935844421,0.9739528298377991,0.6682670712471008,0.8365550637245178,0.2597865164279938,0.8862077593803406,0.31935355067253113,0.6068501472473145,-0.9856383204460144,0.9645966291427612,0.6711995005607605,0.8680590391159058,0.27576619386672974,0.8021774291992188,0.3106483519077301,0.5972270965576172,-1.0181032419204712,0.8657905459403992,0.71077561378479,0.8219289183616638,0.3210575580596924,0.9058952331542969,0.32041123509407043,0.6774500608444214,-1.115856647491455,0.9644970297813416
3,0.4516776502132416,0.6231270432472229,-0.8002792000770569,0.9993683099746704,0.4711727797985077,0.6159142255783081,-0.8187006115913391,0.9994316101074219,0.4774063527584076,0.6160373091697693,-0.818716824054718,0.999381959438324,0.4834520220756531,0.6161688566207886,-0.8189302682876587,0.9993149638175964,0.45661661028862,0.6125792860984802,-0.829742968082428,0.9995880126953125,0.45238518714904785,0.6104305386543274,-0.8298698663711548,0.9994696974754333,0.44818204641342163,0.6083614826202393,-0.8300488591194153,0.9994288682937622,0.49719616770744324,0.6042163372039795,-0.750386118888855,0.999197244644165,0.4471120536327362,0.5922872424125671,-0.8064115643501282,0.9992514252662659,0.45429670810699463,0.6222892999649048,-0.7559374570846558,0.9996075630187988,0.43940091133117676,0.6189314126968384,-0.7731525301933289,0.999592125415802,0.5260213613510132,0.5839636921882629,-0.6383682489395142,0.9995246529579163,0.4138026833534241,0.5406341552734375,-0.6643696427345276,0.9988153576850891,0.6785295009613037,0.5595964193344116,-0.6617538332939148,0.9658356308937073,0.3068656325340271,0.5700214505195618,-0.7609364986419678,0.8871098160743713,0.8414052128791809,0.5757060050964355,-0.6987873911857605,0.9143990278244019,0.2994958758354187,0.6391043066978455,-0.9270424842834473,0.8686677813529968,0.8663567900657654,0.577915370464325,-0.7580440640449524,0.8892560601234436,0.28285810351371765,0.6422510147094727,-0.988014817237854,0.8523543477058411,0.8610227704048157,0.5731927156448364,-0.7838260531425476,0.8944750428199768,0.2881373465061188,0.6389485001564026,-1.0129642486572266,0.8593862056732178,0.8483408689498901,0.5731339454650879,-0.7147467732429504,0.8960067629814148,0.2955985963344574,0.6415793895721436,-0.9454030990600586,0.864983856678009,0.34010079503059387,0.6053540706634521,0.033340711146593094,0.9990115761756897,0.29673776030540466,0.5732426047325134,-0.03330687806010246,0.9988867044448853,0.24428226053714752,0.6921806931495667,0.21935078501701355,0.8687804937362671,0.2370956987142563,0.569439709186554,-0.13636593520641327,0.9410882592201233,0.161946102976799,0.700588047504425,0.682738184928894,0.8545504212379456,0.1853971630334854,0.6199864149093628,0.45237818360328674,0.9182761907577515,0.15939456224441528,0.7020848989486694,0.7319425940513611,0.7818297147750854,0.1889529675245285,0.6178815960884094,0.5081522464752197,0.8288719058036804,0.120585598051548,0.7004954218864441,0.6840052008628845,0.8809373378753662,0.14303286373615265,0.6495183706283569,0.4779031574726105,0.9265634417533875
4,0.7957983613014221,0.3988485038280487,-0.15795156359672546,0.9985124468803406,0.8026299476623535,0.36740511655807495,-0.13063137233257294,0.9981966614723206,0.8017357587814331,0.36435940861701965,-0.13071560859680176,0.998060941696167,0.8005784153938293,0.3607088327407837,-0.13076984882354736,0.9984214305877686,0.8003276586532593,0.3657405376434326,-0.20563726127147675,0.9989017844200134,0.7981166243553162,0.361750990152359,-0.20562033355236053,0.9987426996231079,0.7956032752990723,0.3568018078804016,-0.20571854710578918,0.9988822340965271,0.7778246402740479,0.33313697576522827,0.01879698596894741,0.9968529939651489,0.7751592397689819,0.33245110511779785,-0.31793174147605896,0.9984276294708252,0.7796411514282227,0.40446773171424866,-0.09305327385663986,0.9982627630233765,0.7767654657363892,0.40000683069229126,-0.19101682305335999,0.9985069632530212,0.6924229860305786,0.3725638687610626,0.2589039206504822,0.9984341263771057,0.6938188672065735,0.39565208554267883,-0.49656400084495544,0.9988113045692444,0.6866365671157837,0.5847388505935669,0.302214652299881,0.8841985464096069,0.6862925887107849,0.6217330694198608,-0.623444676399231,0.8970422148704529,0.6945843696594238,0.7786413431167603,0.08402954041957855,0.841289222240448,0.6990833282470703,0.8448583483695984,-0.5341342687606812,0.8725446462631226,0.7198187112808228,0.8009196519851685,0.07720796763896942,0.8202076554298401,0.7283726334571838,0.8697522282600403,-0.6171601414680481,0.8535304665565491,0.7245133519172668,0.8049977421760559,0.0009387663449160755,0.8266730308532715,0.7348513603210449,0.8584380149841309,-0.5578262209892273,0.8580121994018555,0.7129243612289429,0.8030034899711609,0.040978703647851944,0.8301557302474976,0.7233531475067139,0.8511077761650085,-0.5121424794197083,0.8555715084075928,0.4688138961791992,0.4797852635383606,0.24348393082618713,0.9986629486083984,0.45809370279312134,0.504645824432373,-0.24337883293628693,0.9985579252243042,0.2948351502418518,0.5569667816162109,0.39325639605522156,0.8007986545562744,0.29371604323387146,0.5760852098464966,-0.10545263439416885,0.9441916942596436,0.1779826581478119,0.654503583908081,0.6264224052429199,0.8244836926460266,0.1631300449371338,0.6695803999900818,0.11152273416519165,0.924637496471405,0.14525195956230164,0.6541094183921814,0.6440936923027039,0.7732104063034058,0.13073690235614777,0.6615660190582275,0.12110604345798492,0.8434042930603027,0.21234965324401855,0.7575594782829285,0.5386644601821899,0.8682859539985657,0.2026461809873581,0.7786169648170471,-0.03677685186266899,0.9308554530143738
5,0.15926940739154816,0.5921196937561035,-0.5393058061599731,0.9986602067947388,0.15399613976478577,0.6012256741523743,-0.5943888425827026,0.998376190662384,0.15271717309951782,0.6038129329681396,-0.5942775011062622,0.9982540607452393,0.15104538202285767,0.6065040230751038,-0.5944424271583557,0.9985786080360413,0.1583739072084427,0.6003561615943909,-0.5769771933555603,0.999009907245636,0.15854692459106445,0.599757730960846,-0.5767920017242432,0.9988657236099243,0.15846671164035797,0.599092423915863,-0.5768426060676575,0.9989915490150452,0.1487312614917755,0.6167898178100586,-0.6763476133346558,0.9971673488616943,0.15768173336982727,0.6065347790718079,-0.6024206876754761,0.9985838532447815,0.16727402806282043,0.593220591545105,-0.5444813370704651,0.9984358549118042,0.16966502368450165,0.5891196727752686,-0.5229517817497253,0.9986547827720642,0.2144007384777069,0.6093330979347229,-0.5185760259628296,0.9985752701759338,0.24665206670761108,0.5883958339691162,-0.4542383849620819,0.9986860156059265,0.26829415559768677,0.7253766655921936,-0.41906824707984924,0.8922112584114075,0.3039916455745697,0.56257164478302,-0.28731003403663635,0.8439653515815735,0.15930518507957458,0.833074688911438,-0.4332955479621887,0.8569386601448059,0.28227272629737854,0.643962562084198,-0.1873505562543869,0.8714561462402344,0.17779093980789185,0.8651503324508667,-0.4801328480243683,0.837922215461731,0.26117298007011414,0.6654642224311829,-0.20870143175125122,0.8564134836196899,0.1770988553762436,0.8504387736320496,-0.49909618496894836,0.8435757756233215,0.2725679874420166,0.6714270710945129,-0.217532217502594,0.8553781509399414,0.14282940328121185,0.8451282382011414,-0.44173160195350647,0.8466214537620544,0.2750333845615387,0.6672247648239136,-0.18965987861156464,0.8516396880149841,0.38441088795661926,0.5703883767127991,-0.026758043095469475,0.9987320899963379,0.37703126668930054,0.5942435264587402,0.027821829542517662,0.9985948204994202,0.39398226141929626,0.6455426216125488,0.03277799114584923,0.8181912302970886,0.36629143357276917,0.6474416851997375,0.13971373438835144,0.9229328632354736,0.6203393340110779,0.6640490293502808,0.0975567176938057,0.8415384292602539,0.47998517751693726,0.7163684964179993,0.29929640889167786,0.921299397945404,0.6411455273628235,0.6637639403343201,0.1060103178024292,0.7956439256668091,0.5030807852745056,0.7218062877655029,0.3184768259525299,0.8517075181007385,0.5832367539405823,0.7046048641204834,0.054020654410123825,0.8789437413215637,0.47367948293685913,0.7559937238693237,0.2820660173892975,0.902606725692749
6,0.3933278024196625,0.5040934681892395,-0.24630145728588104,0.9986989498138428,0.4160360097885132,0.47475191950798035,-0.28521305322647095,0.9983628392219543,0.4197554588317871,0.46895283460617065,-0.2850262224674225,0.9983180165290833,0.42317402362823486,0.4631911516189575,-0.2849314510822296,0.9984767436981201,0.4042889177799225,0.48870038986206055,-0.30046993494033813,0.9989933371543884,0.3995893597602844,0.4910857379436493,-0.3004987835884094,0.9988789558410645,0.3950382471084595,0.49360957741737366,-0.300630658864975,0.9988774061203003,0.4136597216129303,0.43879055976867676,-0.34075847268104553,0.9971715807914734,0.3751145601272583,0.4887520372867584,-0.41964203119277954,0.9985307455062866,0.3831303119659424,0.505879819393158,-0.249948650598526,0.9984700679779053,0.3706323206424713,0.5204824209213257,-0.2735312879085541,0.9986668229103088,0.3710325062274933,0.43788260221481323,-0.22754023969173431,0.9986786842346191,0.3167629539966583,0.5465924143791199,-0.35978907346725464,0.9987341165542603,0.2502218782901764,0.6267002820968628,-0.11434534192085266,0.8770167231559753,0.2509373426437378,0.6632618308067322,-0.3372439444065094,0.8576146960258484,0.2731878161430359,0.7721875309944153,-0.17531199753284454,0.8700447678565979,0.2627047300338745,0.7803398370742798,-0.24404597282409668,0.8834243416786194,0.26532524824142456,0.8059447407722473,-0.18504877388477325,0.852807343006134,0.24393104016780853,0.817674994468689,-0.27427852153778076,0.8693768978118896,0.25620409846305847,0.8091334104537964,-0.23319870233535767,0.8579209446907043,0.2471621334552765,0.8199874758720398,-0.25517719984054565,0.8682056069374084,0.25760558247566223,0.8018027544021606,-0.19313517212867737,0.8604910373687744,0.2511093318462372,0.8115864396095276,-0.23647373914718628,0.8643423318862915,0.21026834845542908,0.5426689982414246,0.06731374561786652,0.9987597465515137,0.18539021909236908,0.6151149272918701,-0.06655542552471161,0.9986931681632996,0.42346981167793274,0.41056373715400696,0.23118507862091064,0.8210954070091248,0.49611493945121765,0.5031424164772034,-0.18281438946723938,0.9289978742599487,0.4668034613132477,0.4369997978210449,0.35319942235946655,0.855608344078064,0.735011637210846,0.5564139485359192,-0.18151593208312988,0.9278794527053833,0.36586225032806396,0.48742324113845825,0.3637304902076721,0.8141850829124451,0.7840701341629028,0.5898370742797852,-0.18741469085216522,0.8647336959838867,0.7089800238609314,0.35839006304740906,0.23175235092639923,0.8886685967445374,0.8764623403549194,0.49097856879234314,-0.3795803189277649,0.9100969433784485
7,0.7024513483047485,0.5617459416389465,-0.30905526876449585,0.9853635430335999,0.7095032334327698,0.5605034828186035,-0.3062836825847626,0.9813748598098755,0.7080644965171814,0.5663579106330872,-0.3064582049846649,0.9849363565444946,0.7073390483856201,0.5707595348358154,-0.30659058690071106,0.9841079115867615,0.7084558606147766,0.5397724509239197,-0.3371438682079315,0.9829354882240295,0.703691303730011,0.5205360651016235,-0.3373052179813385,0.9824990034103394,0.7016991972923279,0.5128253698348999,-0.33796581625938416,0.9786704182624817,0.695529043674469,0.5666437745094299,-0.19897563755512238,0.9829733967781067,0.6864925026893616,0.4925166964530945,-0.34289342164993286,0.9765838384628296,0.6794081330299377,0.570147693157196,-0.26070669293403625,0.9851964712142944,0.7035121917724609,0.6133986115455627,-0.3014325201511383,0.9814335703849792,0.6726306676864624,0.7770319581031799,-0.15397325158119202,0.9978707432746887,0.6167717576026917,0.3622068762779236,-0.2958967685699463,0.9967472553253174,0.6394401788711548,0.8839955925941467,-0.1593729555606842,0.8401647210121155,0.5533667802810669,0.42454293370246887,-0.3593021035194397,0.8237253427505493,0.6593037843704224,0.9299073219299316,-0.28888511657714844,0.8434929251670837,0.6182788610458374,0.5442628860473633,-0.40371501445770264,0.8379495143890381,0.6655910015106201,0.9839662313461304,-0.32242584228515625,0.8273488283157349,0.622622549533844,0.592404842376709,-0.41796064376831055,0.8240447640419006,0.631834864616394,0.9537931084632874,-0.3272344172000885,0.8343303799629211,0.6418282389640808,0.5682632923126221,-0.41713565587997437,0.8250910043716431,0.6330113410949707,0.9387228488922119,-0.2969335913658142,0.8384303450584412,0.6387842297554016,0.5538543462753296,-0.40613067150115967,0.8243557214736938,0.3677957355976105,0.8561517000198364,0.037366051226854324,0.9955179691314697,0.32546761631965637,0.6059858798980713,-0.03646007552742958,0.9960219264030457,0.3334389626979828,0.7951991558074951,0.03551124781370163,0.7921386957168579,0.3164460062980652,0.43369948863983154,-0.23978190124034882,0.9106481671333313,0.2559264302253723,0.7656347155570984,0.12991482019424438,0.8239871859550476,0.2509644329547882,0.6153963804244995,-0.09034992754459381,0.8977911472320557,0.2515734136104584,0.7561774849891663,0.13792279362678528,0.7875699400901794,0.2606191337108612,0.6486396193504333,-0.07111615687608719,0.8405790328979492,0.216805100440979,0.7767398953437805,0.09287157654762268,0.8566122651100159,0.19474339485168457,0.6856980919837952,-0.17148616909980774,0.8808935284614563
8,0.8131014108657837,0.5767558217048645,0.16108660399913788,0.9765740036964417,0.8166612386703491,0.5491340160369873,0.18239790201187134,0.9760122299194336,0.8188358545303345,0.5426433086395264,0.18214622139930725,0.980989396572113,0.8207910060882568,0.5372086763381958,0.1819102168083191,0.9798251986503601,0.8136645555496216,0.5503723621368408,0.12706610560417175,0.9768080115318298,0.811945378780365,0.54546058177948,0.12736330926418304,0.9776614904403687,0.8105822205543518,0.5409391522407532,0.12712889909744263,0.971615195274353,0.8083621263504028,0.4846210181713104,0.2426024228334427,0.9790772795677185,0.7929222583770752,0.49587681889533997,-0.005134605336934328,0.967757523059845,0.8040351271629333,0.5709205865859985,0.18472455441951752,0.9796335101127625,0.8000880479812622,0.5705353617668152,0.11285267025232315,0.9708227515220642,0.7716382741928101,0.46709978580474854,0.2997612953186035,0.997422456741333,0.7524022459983826,0.4838941991329193,-0.1713724434375763,0.9960687756538391,0.7293631434440613,0.589449405670166,0.36634913086891174,0.77096027135849,0.6722429394721985,0.6332600116729736,-0.28645628690719604,0.827510416507721,0.7564931511878967,0.7290229201316833,0.269057035446167,0.7857016324996948,0.7208942174911499,0.7835407853126526,-0.211959108710289,0.8263871073722839,0.7745955586433411,0.7323765158653259,0.2704458236694336,0.7796433568000793,0.7273430824279785,0.922728955745697,-0.22574853897094727,0.8121318817138672,0.7917366623878479,0.7351413369178772,0.22985154390335083,0.787035346031189,0.7368401885032654,0.8878594040870667,-0.1854446977376938,0.8118604421615601,0.7807217836380005,0.7430739402770996,0.2476038634777069,0.7886534333229065,0.7544553279876709,0.7532797455787659,-0.191428542137146,0.8065775632858276,0.49682560563087463,0.5420364141464233,0.15294437110424042,0.9955518841743469,0.5065652132034302,0.56113600730896,-0.1535956859588623,0.9956379532814026,0.36545512080192566,0.5957074761390686,0.07109051942825317,0.79119473695755,0.4221062958240509,0.5785403847694397,-0.11975911259651184,0.9154988527297974,0.16872529685497284,0.6218560934066772,-0.1248892992734909,0.8261249661445618,0.21106554567813873,0.7335080504417419,-0.3441450595855713,0.9016038775444031,0.12627971172332764,0.610379695892334,-0.14514590799808502,0.7996432781219482,0.1765630543231964,0.7043083310127258,-0.35375654697418213,0.8530440926551819,0.12055311352014542,0.7116766571998596,-0.18977877497673035,0.8581892251968384,0.16386272013187408,0.8729547262191772,-0.3686791658401489,0.8821049332618713
9,0.696869969367981,0.718902587890625,0.22936373949050903,0.9780800342559814,0.7000119686126709,0.7006326913833618,0.21377027034759521,0.9774060249328613,0.6974385976791382,0.6873084902763367,0.21369047462940216,0.9821830987930298,0.6947185397148132,0.6793838143348694,0.21350233256816864,0.9808094501495361,0.7010956406593323,0.7191721200942993,0.19220204651355743,0.9778261184692383,0.7059718370437622,0.7438679337501526,0.19227558374404907,0.9788767099380493,0.7045559883117676,0.7463621497154236,0.19183726608753204,0.9726263284683228,0.6823076009750366,0.6568816304206848,0.12552069127559662,0.9800017476081848,0.6914939880371094,0.7356534004211426,0.03513157367706299,0.9694740772247314,0.6810964345932007,0.6993633508682251,0.19943219423294067,0.9807792901992798,0.6743703484535217,0.7588361501693726,0.17298677563667297,0.9724575877189636,0.6476722955703735,0.6176601052284241,0.05714387446641922,0.9975143074989319,0.6151555776596069,0.7755971550941467,-0.03430606424808502,0.9962611794471741,0.5062875151634216,0.656557023525238,0.07730738818645477,0.7174155712127686,0.5090842843055725,0.728522539138794,-0.11891058832406998,0.8114132881164551,0.3091323971748352,0.8089379072189331,0.026939895004034042,0.7688770294189453,0.3157652020454407,0.8550968766212463,-0.08460914343595505,0.8193352818489075,0.28515419363975525,0.8406639695167542,0.01962672546505928,0.7678737044334412,0.29234638810157776,0.8903945088386536,-0.08629307895898819,0.8019214272499084,0.28020626306533813,0.843636691570282,0.0032998891547322273,0.7763358950614929,0.2894718647003174,0.8738765120506287,-0.08534958213567734,0.8009707927703857,0.28509804606437683,0.8329939246177673,0.018548661842942238,0.7739972472190857,0.30005723237991333,0.8624312877655029,-0.08378501981496811,0.7925978302955627,0.3827398717403412,0.7333565950393677,0.05571144074201584,0.9957723617553711,0.39416977763175964,0.844523549079895,-0.05700746178627014,0.9958793520927429,0.4138372540473938,0.6872556209564209,0.36109206080436707,0.7341705560684204,0.4225747585296631,0.7836761474609375,0.2932746410369873,0.8751981854438782,0.37251293659210205,0.7400069832801819,0.6664820909500122,0.7667076587677002,0.39333879947662354,0.7972745299339294,0.5218369960784912,0.8493751287460327,0.3578232228755951,0.7534582614898682,0.6991347670555115,0.7503654956817627,0.3818328380584717,0.7940636277198792,0.5638604164123535,0.8206897377967834,0.3677331209182739,0.7352429628372192,0.7037594318389893,0.793301522731781,0.3879755735397339,0.8122397065162659,0.5727168917655945,0.8173609972000122
